gene,SNPs,hits,Z,top_candidate_p,Z_pVal,approx_p
5564,49,0,-0.8866755253494433,1,0.6945130240641226,2.829228905967713e-5
5565,15,0,1.8111499245060148,1,0.17198122438411578,0.018422354844809214
5566,1,0,-0.43457814549415186,1,0.6883732318844771,3.109521591507211e-5
5567,1,0,1.7329797968780205,1,0.05921253684738914,0.049747321583722484
5568,22,0,0.2803092711019598,1,0.5257518301797357,3.233538036092489e-4
5569,17,0,-2.483759216564436,1,0.957263413252146,3.2752208702233447e-7
5570,75,0,-2.478818899776129,1,0.7912324441651852,6.025835080434325e-6
5571,20,0,-0.7113895490493726,1,0.7335524721674052,1.5357315515997063e-5
5572,50,1,-1.4935719896247128,0.3949939328624637,0.7679138311938376,8.83735541561032e-6
5573,116,1,0.6864106302090164,0.6883389185508575,0.30315972086971277,0.004856935442678897
5574,54,1,2.7001693786444685,0.41883358588189046,0.2000296898011903,0.014079185461070133
5575,62,0,4.500414974375552,1,0.07546810330085107,0.04348169252801501
5576,63,0,3.151008079407036,1,0.1658612536762788,0.019512757265283436
5577,58,0,0.5933938781439979,1,0.46746858085121834,6.945011496638724e-4
5578,53,0,3.0476982352979065,1,0.16494452329714637,0.019680855757217453
5579,52,2,3.7655894195338178,0.0955764302360967,0.10601734371939198,0.03350084699412105
5580,78,0,3.2894067399064166,1,0.15645363534516932,0.0212988673877765
5581,26,0,0.0973520065202508,1,0.567775684146995,1.818426401536862e-4
5582,39,0,-0.511355310990897,1,0.6629045552392983,4.579562766891001e-5
5583,7,1,3.014870806501383,0.06793465209301006,0.01422537266890844,0.07113785237577727
5584,67,0,0.00281428961027371,1,0.5314586461458541,2.9940072346611597e-4
5585,70,0,-0.9981664297748076,1,0.6502218219335548,5.5375577414520465e-5
5586,24,1,-0.5340658936741884,0.21432185919278124,0.6930741088068748,2.892677399552967e-5
5587,31,0,-0.2685218715718345,1,0.6349842578251308,6.939845117245426e-5
5588,59,0,-3.887797951144511,1,0.9317115775356816,5.23744718031693e-7
5589,61,1,-0.833419311113759,0.4583149240331464,0.6558880189256999,5.088195287524214e-5
5590,73,0,-1.6445044641044786,1,0.7146739425241347,2.068254373088365e-5
5591,43,0,-1.2843363884286272,1,0.7625617641328004,9.640509503493589e-6
5592,37,0,-3.4258233767884287,1,0.9562996177432188,3.334201494526284e-7
5593,26,0,-2.4418473372639853,1,0.930097909988444,5.3936431225425e-7
5594,40,0,-1.6111159074979131,1,0.8105903481852565,4.363594627677345e-6
5595,13,0,-1.9136759955869216,1,0.92880527254913825,5.521995433573713e-7
5596,79,1,-2.0033819434584,0.5479563497335247,0.7323683958441366,1.5648685191741802e-5
5597,7,0,-0.2952744059633955,1,0.6496520018594798,5.584772038636942e-5
5598,4,0,-1.4131040423730177,1,0.9080223884966576,8.037694554968495e-7
5599,6,0,-2.03607289198023,1,0.9622046146731628,2.988313302293321e-7
5600,40,0,-2.3019899936271324,1,0.8794362691161408,1.3358237084624944e-6
5601,45,1,-2.2694714055974883,0.363814513936129,0.8622214584011259,1.8054265909096984e-6
5602,76,0,-1.8447392930159423,1,0.7260964338375305,1.7282035481385613e-5
5603,5,0,-0.45137714783106514,1,0.6941291606103197,2.846024610210069e-5
5604,68,0,-3.043913752515175,1,0.8588136594615343,1.9155706385231753e-6
5605,25,0,-0.01045473451111464,1,0.5894910852874735,1.3397581619113163e-4
5606,41,0,0.6239988954880403,1,0.47421137546170233,6.369955435443377e-4
5607,62,0,-0.2449562132483444,1,0.5760870173104057,1.6188236485436207e-4
5608,47,0,0.24180938615873185,1,0.5324784420769347,2.952994065061303e-4
5609,26,0,0.4177434758207747,1,0.5023736007445609,4.414636439256534e-4
5610,26,0,-0.01990081441391129,1,0.5913474037684187,1.3048923605499303e-4
5611,4,0,0.11787650858568698,1,0.5088835182606837,4.0505912008063086e-4
5612,32,0,-1.133589599040208,1,0.7726954868514104,8.174232793393664e-6
5613,11,0,0.18504407088914412,1,0.5219841154042173,3.4013852881365614e-4
5615,22,0,0.40585408774284426,1,0.4981626261980344,4.666150440213075e-4
5617,27,0,0.41143799458692154,1,0.5049321536943299,4.2680596272619167e-4
5618,113,0,-2.1647518782184028,1,0.6158907231778581,9.173302440886631e-5
5619,64,0,-1.3241542770033097,1,0.7069979553062415,2.331592767507751e-5
5620,19,0,1.430889396480196,1,0.267487987550614,0.007114029165507665
5621,71,0,-0.05866380026039076,1,0.5297499489091756,3.063923915388197e-4
5622,35,0,-0.3247576270484246,1,0.6394609139027359,6.496378337938105e-5
5623,40,0,1.2690030272261723,1,0.3678203120952347,0.0023439003154848816
5624,54,0,-0.9035618292359984,1,0.6837585308794119,3.337353420560195e-5
5625,50,1,1.136956084137822,0.3949939328624637,0.3945404198427748,0.0017105640523322385
5626,89,3,4.4186620958137866,0.06031008168644053,0.08519647114092233,0.04006099023713218
5627,20,0,0.09112659302835945,1,0.5652593489102452,1.8832809550158543e-4
5628,17,0,-2.0796829734617073,1,0.9297766671181648,5.425269629017868e-7
5629,48,2,4.122738263795385,0.08341766950993587,0.07706464079039788,0.042903947737192055
5630,78,6,4.280410506073727,1.3877139679055e-4,0.09407135932117484,0.037142239994382355
5631,15,1,0.19560376859330011,0.1399416453587116,0.5315629222333076,2.9897892024820867e-4
5632,54,2,1.6009206231228632,0.10183372363564866,0.3303485857515074,0.003596048251614402
5633,53,0,-0.6937713430824247,1,0.658415365366572,4.899110215638938e-5
5634,15,0,1.6853128955471477,1,0.1931128239153086,0.015056568176686115
5635,28,0,2.86667507828361,1,0.113608894521121,0.031349130648392294
5636,21,0,0.6883854511133732,1,0.43306216922855534,0.0010707013536989398
5638,13,0,0.21506898247327672,1,0.5207378348710074,3.4586762786932996e-4
5639,52,0,0.3056286108629447,1,0.5168205672235509,3.644683607835484e-4
5640,12,0,0.07747909383419047,1,0.5545552829859861,2.1842311502107324e-4
5641,17,0,-1.106117069129124,1,0.8111870381272523,4.320093960196896e-6
5642,28,1,5.593400821282503,0.24528071279636743,0.00515174728932121,0.07625805842886187
5643,42,0,1.4233436623963975,1,0.346460941851201,0.0029974209451273065
5644,10,0,0.6695249031700639,1,0.3815063786426057,0.0019967004791309863
5645,50,0,3.4525177498974404,1,0.12562312076347737,0.028186309083136407
5646,46,0,1.246203701401655,1,0.3771188472602367,0.00210249591209127
5647,69,0,1.8411889266334835,1,0.29682842563254497,0.005202802614457019
5648,24,1,3.22608959314525,0.21432185919278124,0.06738391043933156,0.04650899930253074
5649,31,0,-0.39984387116779513,1,0.6582106576870401,4.914174132904193e-5
5650,27,0,1.6624339855064405,1,0.2674327165412652,0.007118158041748995
5651,48,0,0.4130754671307881,1,0.5049172404939795,4.2689006652151933e-4
5652,38,2,4.008863634698866,0.0554547523593632,0.06270734586785887,0.04833989124635406
5653,47,0,-0.5395533003122172,1,0.6507480775631378,5.4942892066177604e-5
5654,20,0,-0.6445745836735348,1,0.7208454645213654,1.877321521192075e-5
5655,1,0,-0.2459444924755398,1,0.6227113900220269,8.307130395294344e-5
5657,43,0,-1.7570507733852931,1,0.8179703579108314,3.85388982132563e-6
5658,53,0,-0.4693942463067858,1,0.6274981933310291,7.746044311974392e-5
5659,64,0,-0.06666603041680566,1,0.5475577721629296,2.404778843388207e-4
5660,31,0,-0.5425574375885086,1,0.6827872410013461,3.387285930449916e-5
5661,1,0,-1.1791228937021074,1,0.8842148049788127,1.2278990799700425e-6
5662,34,0,-0.8262150158059965,1,0.722299128857728,1.834856752592686e-5
5663,21,3,2.5594886827502803,0.00116213378277563,0.1113802819042935,0.03196814989993501
5664,38,4,2.4858325741055234,5.6261837546174e-4,0.1914175231837082,0.015305054352131559
5665,79,0,-0.23772720812523276,1,0.5302908534743007,3.041627423878732e-4
5666,55,0,2.1854752891722575,1,0.25764510244187955,0.007884144336384754
5667,20,0,2.732099011255164,1,0.08897465255525971,0.03879546843645033
5668,14,0,2.186007713099739,1,0.1112232872021196,0.03201214908009833
5669,27,0,3.706442131717058,1,0.04898340567521553,0.05406562823909081
5670,61,1,0.4840677622934357,0.4583149240331464,0.4783877544797897,6.036324568935708e-4
5671,39,2,-4.092012141359548,0.05807465888566573,0.974564823623682,2.3729047908147466e-7
5672,78,2,-0.9617765150427086,0.18363711766997076,0.6208135875039507,8.540040632329083e-5
5673,61,0,-3.209625299921718,1,0.8892863658454052,1.1225462219135071e-6
5674,1,0,-0.830085160345446,1,0.8066965051695532,4.657945739610978e-6
5675,3,0,0.8131123780568552,1,0.2717914123647682,0.0067990790320451465
5676,26,0,0.3777894820120564,1,0.5105693288045419,3.9609982856056566e-4
5677,32,0,2.7876616484908747,1,0.1374525201301373,0.02534475665632071
5678,67,0,1.9146282948947717,1,0.28978387939029526,0.005613664799492634
5679,39,0,0.9645302001452284,1,0.4163927501917416,0.0013140844265600907
5680,26,0,2.1947093611298074,1,0.18197311839702568,0.016756518553305275
5681,43,0,-2.3953499614470184,1,0.8786740468395451,1.3538613274714656e-6
5682,56,0,-3.1607363971723483,1,0.8989763870070295,9.449309326710395e-7
5683,18,0,-0.3687015856605341,1,0.6671251697095267,4.297242923640343e-5
5685,1,0,0.4411755037995741,1,0.36764830566176543,0.0023485958481596577
5686,49,0,-2.279412712420686,1,0.8515318287029302,2.172969090434512e-6
5687,45,0,-0.5371444212678651,1,0.6546814906823386,5.180882437456544e-5
5688,34,0,1.2031987957652763,1,0.36833146224760727,0.0023299973225445365
5689,34,0,-0.36561789424942825,1,0.6478522596386977,5.73641236745622e-5
5690,21,0,1.6849031912339183,1,0.23326554581343517,0.010122382932825675
5691,40,1,3.4023092054108455,0.3310282414303197,0.10756402651358844,0.0330524930957703
5692,14,0,-1.2070010780556932,1,0.8372414374406665,2.777909071038707e-6
5693,1,0,0.15162110966135925,1,0.4745319822113041,6.343748103640554e-4
5694,7,0,0.32210758049286414,1,0.4617756904205046,7.467711465049995e-4
5695,43,0,-1.646670390208148,1,0.8058130826099632,4.727326231189806e-6
5696,28,0,-2.1015051894816317,1,0.8973528208339328,9.7267379876247e-7
5697,53,1,1.466393325145659,0.4129632180625157,0.34825258345712595,0.0029368062309391794
5698,61,0,2.6822618000678617,1,0.2077837063822988,0.013050460538916314
5699,44,0,0.28239934057397154,1,0.5289406699934265,3.097568947952517e-4
5700,62,1,-1.0922744618764442,0.463731774792815,0.6853122193239833,3.258931669483995e-5
5701,82,0,-0.9999005503178328,1,0.6120569942197295,9.696911147550419e-5
5702,49,0,-1.3901944502817871,1,0.7586184504143991,1.0276381742035484e-5
5703,68,1,1.3026774088216826,0.4951141112129304,0.3615106440521322,0.0025218894106625862
5704,94,4,3.508558212281273,0.01497047246213237,0.13036890590550698,0.027014927296387076
5705,32,1,0.4563207301633728,0.27501966404214656,0.5007473486421529,4.5102310199780706e-4
5706,31,1,1.680554832804765,0.2676966303456026,0.2800970955666575,0.0062264259503929595
5707,19,0,-1.6635711930463426,1,0.8820902065359119,1.2748056701743085e-6
5708,1,0,-1.3889772125014588,1,0.9185002232963057,6.656011434155726e-7
5709,17,0,-1.2804952171374555,1,0.8384939694804884,2.7190109178134577e-6
5710,28,0,-1.0209070695963645,1,0.7668371030770652,8.993613045140517e-6
5711,11,0,-2.748605970547863,1,0.982267090141371,2.0534102628832083e-7
5713,9,0,-0.566992932693168,1,0.7217658738298192,1.850326935221365e-5
5714,8,0,-3.3494978439761556,1,0.99649013613699,1.5692622003862138e-7
5715,33,1,-0.6781018818540073,0.28226946740172515,0.7012845178422176,2.547997243243829e-5
5716,41,0,-0.5223021051931669,1,0.6606757684644128,4.7356572794060554e-5
5717,57,2,0.4755924774561495,0.11142212413563148,0.4854667259386446,5.507710901695927e-4
5718,55,0,0.5997278050187644,1,0.47012697086339006,6.712760169855637e-4
5719,31,0,-2.402085426746824,1,0.9131679844929064,7.327789963865042e-7
5720,26,0,-0.7478491189978478,1,0.7275322400900673,1.68943723744366e-5
5721,15,0,-2.5356894279362807,1,0.9650879773089608,2.8322710859315094e-7
5722,10,0,0.6642768901810925,1,0.38294013278180594,0.001963202440565051
5723,45,0,-0.4018274305115076,1,0.6345423517739851,6.985141565064165e-5
5724,44,0,-3.766221002375222,1,0.9562053261355288,3.340026537076708e-7
5725,43,0,-2.6053384269628315,1,0.8951077412180987,1.0123316740527815e-6
5726,29,0,-1.3884995265130415,1,0.8159945311748078,3.98445766290304e-6
5727,13,0,-1.1625166991333975,1,0.8333944685472814,2.9665591243573794e-6
5728,12,0,-2.3824037625799823,1,0.9650154188556074,2.8360994754918493e-7
5729,68,0,-2.818158634778287,1,0.8415291318231022,2.5812166328426188e-6
5730,86,2,-2.7087634562115426,0.21265827173098892,0.7757274760914155,7.778690278290073e-6
5731,86,0,-1.0948334691928567,1,0.6092173043780647,1.0102812097185369e-4
5732,72,0,-1.7911302826038242,1,0.7335722281089092,1.5352498255415464e-5
5733,50,0,-3.0686946327614266,1,0.9083197620163056,7.994924667934325e-7
5734,69,0,-1.205453351734392,1,0.6778948207940004,3.6497742086187814e-5
5735,58,1,-0.4547162214617863,0.44173386145213633,0.6138601382495212,9.447218320661032e-5
5736,36,0,0.08212527025905074,1,0.5683854340743991,1.803030212874514e-4
5737,12,0,-0.311212118860341,1,0.656098462333174,5.07219056632778e-5
5738,64,2,1.179535649956631,0.13462396498316523,0.3813896791280855,0.001999449987532428
5739,82,0,-1.1238062408112413,1,0.626379795016622,7.873835437944707e-5
5740,38,0,-0.3420875070696649,1,0.6377024767955151,6.667275245213391e-5
5741,29,0,-0.6655643837303089,1,0.7073673645927543,2.318220370205153e-5
5742,71,0,-0.6253203060577469,1,0.6015764599367431,1.1276084651256542e-4
5743,72,0,-0.8976661327731387,1,0.6320239707530843,7.248667529340573e-5
5744,63,0,-2.5635054610072627,1,0.8353375900954781,2.869784925564623e-6
5746,17,0,-2.6496782921039004,1,0.9656693204280724,2.8017774360795316e-7
5748,69,0,-0.7138492682820683,1,0.6183723463368811,8.848726341164865e-5
5749,85,0,-3.675598412846967,1,0.8550569699361286,2.0444685098366433e-6
5750,64,0,-0.9094783281388156,1,0.6570548706099983,5.000052738818421e-5
5751,19,0,-0.8415918113781621,1,0.759841567125122,1.007498501169374e-5
5752,35,0,-0.7596984363534286,1,0.7098073876317981,2.2317090239643598e-5
5753,45,0,1.7898667657000735,1,0.29734503718685423,0.005173768997168329
5754,48,0,-0.5726438971810365,1,0.6533103257734225,5.288159254313861e-5
5755,68,0,-1.125530456517876,1,0.6715225654873542,4.020702825345708e-5
5756,71,0,0.07512236591902141,1,0.5125587979032831,3.857649904381185e-4
5757,26,0,0.7333711675226179,1,0.4378727910277611,0.0010086467350213105
5758,27,0,-0.096659291204112735,1,0.6062054211071408,1.0550824261420528e-4
5759,63,0,-0.05699171766204228,1,0.5484953410554556,2.374061670031629e-4
5760,82,1,0.8168017477849588,0.5613824981900892,0.3949093130353146,0.0017030440848220963
5761,71,1,-1.3675334817748832,0.5101097269957952,0.6903518830780254,3.0164309531690482e-5
5762,56,0,-3.2161362176912633,1,0.9024572501108068,8.879957058018241e-7
5763,1,0,0.01459602166242361,1,0.5262631442429148,3.2113664615012697e-4
5764,11,0,-0.8825008823695956,1,0.7882445290786317,6.331142568734085e-6
5765,21,1,1.1805970306546276,0.1902721317787416,0.3281730692108138,0.0036847200994414285
5766,83,0,-3.7457968234115993,1,0.8654153557252965,1.7077395244783462e-6
5767,47,1,1.3179926913099576,0.37647460510880015,0.3670276926456718,0.002365609400968098
5768,45,0,0.743013934069329,1,0.45475624589299146,8.16248264886989e-4
5769,15,0,-0.5990089536565664,1,0.720264364512446,1.8945572813327718e-5
5770,47,0,-1.3200279117441418,1,0.7557927213460127,1.0756466926483558e-5
5771,35,0,-0.7719652931923302,1,0.711695408191256,2.1668868748572846e-5
5772,74,0,-1.7538512751866997,1,0.7231290845160379,1.81102390910492e-5
5773,40,0,-0.7530190103740785,1,0.6975172127955716,2.700999054438126e-5
5774,23,0,-0.9672060124793854,1,0.7714249598768521,8.3456347697976e-6
5775,62,0,-1.5989281382835716,1,0.7442286996377055,1.2953717083180268e-5
5777,36,0,-1.839621899321231,1,0.8475843950537156,2.3260672633333193e-6
5778,57,0,-1.4568450770116357,1,0.7432159646812432,1.316532096217201e-5
5779,40,0,-1.2092109886361342,1,0.7611943290098624,9.856632422614637e-6
5780,47,0,-0.8175326698789064,1,0.6901046580625712,3.0279157872006096e-5
5781,73,3,3.0204271027114804,0.03707167938293439,0.17893849129026296,0.017247881775015725
5782,49,1,1.5570667884892997,0.388882760467135,0.33400146618416526,0.0034515163487692456
5783,41,0,-0.4396156799344084,1,0.6479369515605103,5.7291899161571335e-5
5784,30,0,-1.0026566778877009,1,0.7588813512902205,1.0232771096835695e-5
5785,69,0,-1.016038660844678,1,0.655398411779441,5.125616492625645e-5
5786,52,0,1.7681072861607885,1,0.30742585375857645,0.004635759543929278
5787,59,0,-0.5131198645987411,1,0.6192914727592149,8.731289223535016e-5
5788,44,1,2.3858830974930285,0.3573883979152818,0.21851980442696672,0.011736002124999785
5789,10,1,1.101503101950544,0.0956179249911956,0.27062191674340086,0.006883405509974912
5790,52,1,3.14853007140317,0.4070335535985007,0.15436315267276168,0.02171456885310415
5791,67,0,-1.6162437223331276,1,0.7307114670630526,1.6065270439670322e-5
5792,44,0,1.2967732006437152,1,0.3679828199313835,0.0023394719801059184
5793,1,0,0.3649832992701528,1,0.39514469601672175,0.0016982616555009068
5794,2,0,0.2963236845731412,1,0.4305186793377007,0.0011049206266241535
5795,41,0,0.1637491564224342,1,0.5507804221671893,2.3007315883489634e-4
5796,24,0,2.1768892831340563,1,0.17426115212312232,0.018029987363091415
5797,15,0,0.32968062437024104,1,0.4976406509577751,4.698241991387382e-4
5798,6,0,2.187309431367112,1,0.05393359995149549,0.05193830707605158
5799,44,0,-2.716950545488896,1,0.9004897444267985,9.197584100498319e-7
5800,25,0,-1.1829500005903852,1,0.7993614747610721,5.264871674904207e-6
5801,1,0,-0.18446833310640345,1,0.6004037014079922,1.1467160116225007e-4
5803,48,0,-3.7665238645983945,1,0.9486433938514988,3.8405750286619607e-7
5804,46,0,-1.968474285558048,1,0.831040424559459,3.087996042880394e-6
5805,27,0,-0.7940206951678519,1,0.733121965582888,1.546264818236229e-5
5806,64,0,-2.9968376771743337,1,0.8665329543394982,1.6747727546333584e-6
5807,52,0,-1.9433929945707276,1,0.8107871056018654,4.349204191604208e-6
5808,29,0,-2.8415225584962127,1,0.946595541047687,3.988129041463133e-7
5809,61,0,-4.038464363130814,1,0.934386205161971,4.988114200082327e-7
5810,64,0,-5.82182222118147,1,0.980550108600002,2.120814014398843e-7
5811,62,0,-3.8035022649518497,1,0.9211459257615248,6.345124248454605e-7
5812,28,0,-2.247269576190167,1,0.9097475791617268,7.792602852122229e-7
5813,40,0,-3.589042839071976,1,0.956949670461461,3.294309284030711e-7
5814,88,0,-3.828647071670209,1,0.8567235789851049,1.986288360938812e-6
5815,45,0,-3.884456936371025,1,0.958702149300866,3.189045814314331e-7
5816,23,0,-2.8404338670907565,1,0.9605946637053482,3.079019067314306e-7
5817,23,0,-3.0211604424240055,1,0.9682351533472984,2.670936203823358e-7
5818,47,0,-4.289167946921963,1,0.9682024161132456,2.672567808113152e-7
5819,18,0,-3.0550624572504814,1,0.9789036938418296,2.187452619464614e-7
5820,42,0,-4.174875084166384,1,0.9724235687144388,2.469936569750263e-7
5821,1,0,-0.1596786629457355,1,0.5913101723497856,1.305583168081767e-4
5822,1,0,-0.36704766546564194,1,0.6654172447846449,4.409438677964057e-5
5823,7,0,-1.687187379058288,1,0.9288571939323604,5.516783613689289e-7
5824,1,0,-0.4077944642455843,1,0.6793494881579727,3.569776286016395e-5
5825,25,0,-3.550083758274466,1,0.9811054370255392,2.0987828262974662e-7
5826,75,0,-4.692705720088926,1,0.934217209681938,5.003523417521486e-7
5827,50,0,-4.750333163816869,1,0.9755484898423232,2.3295740217801357e-7
5828,55,0,-6.4464609400847825,1,0.9934862718811648,1.661292674762104e-7
5829,13,0,-3.1690845723148846,1,0.9893155472251408,1.7977694089546074e-7
5831,3,0,-1.2400169758360635,1,0.8856757533175356,1.196612690354289e-6
5832,3,0,-2.283089873582218,1,0.9831664661303914,2.0189344359511813e-7
5833,37,0,-3.53512773459199,1,0.9605596347848466,3.081021872336338e-7
5834,23,0,-2.0867712803542062,1,0.9114326464194396,7.560170400749362e-7
5835,2,0,-0.44904949374585346,1,0.6934717395405474,2.8750100511886894e-5
5837,1,0,-0.08831585057457426,1,0.5648732186282148,1.8934231874942405e-4
5838,71,0,-4.1006166685504235,1,0.9159706220615212,6.966949435412595e-7
5839,29,0,-0.8186061334583039,1,0.732619561544843,1.5586443026538563e-5
5840,40,0,0.48690593754501166,1,0.4972219701907928,4.7241315844109583e-4
5841,28,0,0.2410255122976103,1,0.5398374393238816,2.6722715619558515e-4
5842,31,0,0.3655436611163835,1,0.5172722803056002,3.622766998817576e-4
5843,59,0,-0.26305028732740066,1,0.5854308792963197,1.4191008802851785e-4
5844,60,0,-1.216635850887736,1,0.7061632640127775,2.3620789115166952e-5
5845,53,0,-3.16564256319841,1,0.9068331462359652,8.210951281004825e-7
5846,10,0,-0.11078139189848749,1,0.6015537773289008,1.1279751636693278e-4
5847,90,0,-1.6907538746401358,1,0.6607556438024683,4.729977052687952e-5
5848,14,0,-0.6525362236024183,1,0.7334053081049398,1.539324516761462e-5
5849,22,0,-0.2889873944838122,1,0.6474309186293936,5.772472304972517e-5
5850,53,0,-2.0337354665135794,1,0.8168063897517752,3.9303028040428055e-6
5851,86,0,-2.007802573767455,1,0.7085401682214356,2.2762475656045174e-5
5852,12,0,-1.172921783276118,1,0.838564527560881,2.71572895323549e-6
5853,1,0,1.1299394366753126,1,0.16100320483761998,0.020418053832351225
5855,41,0,-4.351642365260931,1,0.9780185395574226,2.224110926913435e-7
5856,75,0,-3.8067435238122806,1,0.8904505520668241,1.0996198756079736e-6
5857,89,0,-1.8122904847566224,1,0.6773707475013652,3.679009922161195e-5
5858,26,0,-1.3084908293028077,1,0.8142538718528118,4.102988621702853e-6
5859,11,0,-1.4081582468761311,1,0.8784524914834988,1.3591481158470473e-6
5860,28,2,1.717420553143596,0.03182475277917828,0.2626409202131621,0.007484400147012076
5861,2,0,1.6944770318785634,1,0.07324741518276934,0.04429621863316442
5862,32,0,3.214269940318882,1,0.0981833333612786,0.03585250888242673
5863,73,0,-2.143503136998368,1,0.7661113805808495,9.10041740447459e-6
5864,46,0,-0.18899505593781535,1,0.6004592861452619,1.1458035275941538e-4
5865,2,0,0.14534462132146517,1,0.4851784705776224,5.528365624070396e-4
5866,32,0,-1.0449707809022353,1,0.7599616407330914,1.0055418332115504e-5
5867,66,0,-2.669056531562079,1,0.8353163475840131,2.870826310573656e-6
5868,49,0,-0.4515812505229601,1,0.6337319863612023,7.068933667413989e-5
5869,8,0,-0.812755480815238,1,0.7816590084713682,7.05716649001555e-6
5870,52,0,-1.8680621898639749,1,0.8030901647706588,4.947455747327155e-6
5871,47,0,-0.7935932982437094,1,0.6867917167364471,3.185884401990079e-5
5872,57,0,-0.69955498644924,1,0.6491395420293509,5.627559027945991e-5
5873,33,0,-0.24960692950776697,1,0.6292563393478126,7.549110913729208e-5
5874,24,0,-1.482204443005658,1,0.8434953406070296,2.4955567920397964e-6
5875,56,0,-1.6525271470637488,1,0.7681869503589535,8.798134082763043e-6
5876,63,0,-1.3198027995256176,1,0.7094989332492074,2.2424731569416422e-5
5877,32,0,-2.027700493967292,1,0.878437297122157,1.3595114126609307e-6
5878,1,0,-0.9054916278603512,1,0.8256712296111062,3.3830707559922226e-6
5879,54,0,-3.709405179885732,1,0.9339387565073914,5.029013309488167e-7
5880,57,0,-2.0908281220680314,1,0.8104550668294452,4.373515284438574e-6
5881,61,2,1.4304083440204312,0.12454937217478183,0.351468575786973,0.0028308017329471036
5882,22,0,0.7519225612021311,1,0.4225556000236702,0.001218701117965202
5883,29,0,1.637299410125513,1,0.27977419844221985,0.006247851058846887
5884,2,0,1.0934976048227527,1,0.18322741626600947,0.01655704095270751
5885,12,0,1.2879913020017553,1,0.24602323802725048,0.0088889830929923
5886,56,2,1.1629834252356426,0.1082001375357606,0.3895465654832176,0.0018154150352808404
5887,65,0,1.148466980310043,1,0.3843153403267745,0.0019315577767956833
5888,67,0,-1.3418185043360271,1,0.6998993030653513,2.6032710102002797e-5
5889,49,0,1.8683732968022089,1,0.29173357606406436,0.00549711766684408
5890,18,0,0.4566415330195662,1,0.47628805166846655,6.2019723427573e-4
5891,55,0,-2.0106542560007448,1,0.8085847382935829,4.512907275417064e-6
5892,43,0,-1.9187746574200744,1,0.8349014261190475,2.891240124433194e-6
5893,89,0,-3.3965941642783606,1,0.8227749659532376,3.553279232236441e-6
5894,67,0,-2.401058534901689,1,0.8091582195369834,4.46972060624136e-6
5895,8,0,-1.7155656139773696,1,0.9279163958831718,5.611959772075983e-7
5896,34,0,-5.604986232653622,1,0.9971980095609768,1.5483036446691734e-7
5897,1,0,-0.9266965824394356,1,0.8307863579465464,3.101383974765956e-6
5899,20,0,-4.610852532455563,1,0.997849737671338,1.5292469506978517e-7
5900,51,0,-0.9329161498655992,1,0.6954979019517169,2.7865661642617652e-5
5901,42,7,1.2193549397280357,1.984961190320156e-7,0.37804192838284423,0.00207981995379424
5902,52,11,2.943390073961151,4.142907352794236e-12,0.17324873839558164,0.01820330752182132
5903,39,3,3.377441292575667,0.00698648162276697,0.1068199482702472,0.033267542018778504
5904,4,0,-1.7111665624880072,1,0.9432910427032092,4.237831318292501e-7
5905,40,0,-1.9728160418029672,1,0.8491979552121649,2.2622748808571807e-6
5906,59,0,-0.27169099013394665,1,0.5866131141569542,1.3955528847219516e-4
5907,57,0,0.9144777303267584,1,0.4234460454891661,0.0012054608124767343
5908,51,0,-2.2859414909844453,1,0.846309500668813,2.3776883212223576e-6
5909,26,0,0.28380663898007696,1,0.529824226017142,3.0608531181657375e-4
5910,52,0,-2.434143076250825,1,0.8562888942655391,2.0013076966613428e-6
5911,56,0,-2.575641015144157,1,0.8565951880344653,1.9907132525504664e-6
5912,21,0,-0.933408945346492,1,0.7709760196995095,8.407016863163763e-6
5913,30,0,-0.669594870752161,1,0.706034936272586,2.366799442179779e-5
5914,18,0,-1.163249408882673,1,0.8172969580566041,3.897922241865447e-6
5915,46,0,-3.209539411848226,1,0.9263453767596468,5.774431700152032e-7
5916,54,0,-0.7277968429393703,1,0.6605141595073767,4.747169669041903e-5
5917,94,0,-2.645718305726427,1,0.7417600251631565,1.3475315643115346e-5
5918,69,0,-3.2582381421362734,1,0.8712842035012089,1.5413235429693994e-6
5919,38,0,-2.397907530028049,1,0.8930425044469215,1.0501836626228692e-6
5920,20,0,-1.5511020263878936,1,0.8652371390996219,1.7130538567940517e-6
5921,10,0,-0.15841812885942602,1,0.6146620666171884,9.338131914441897e-5
5922,1,0,1.1632615315140316,1,0.1534143584556682,0.021905558853826036
5923,58,0,-2.2020507621697303,1,0.8180469658866854,3.848910874146112e-6
5924,69,0,-2.934983116169148,1,0.8477597226826455,2.319052895442278e-6
5925,47,0,-0.19853782472168424,1,0.6001986533376797,1.15008803004912e-4
5926,43,0,-3.53264223650431,1,0.9487586457548222,3.8324292986770703e-7
5927,48,0,-1.666087085168884,1,0.7933103542188108,5.82187417470904e-6
5928,62,0,-2.4807370791735197,1,0.8312166346052956,3.0787433068604517e-6
5929,38,0,1.9988380276120488,1,0.2540732770706333,0.00818156210519824
5930,43,1,1.6603341257672288,0.35089737163159784,0.3126881694491722,0.004375518781487142
5931,31,0,0.5729947037182024,1,0.4779000185924863,6.07443124702995e-4
5932,87,0,-1.865309257964032,1,0.6902218028767938,3.0224686559909917e-5
5933,46,0,-3.150091029325907,1,0.923006755850858,6.134898589082712e-7
